route_id,driver_id,stop_id,planned_sequence,actual_sequence,lat,lng,service_time_min,planned_distance,actual_distance,planned_duration,actual_duration
RO_OSLO_021,DRV_101,STP_RO_OSLO_021_22,22,22,59.905545,10.775034,6.4,55.6,66.19,380.2,484.6
RO_OSLO_021,DRV_101,STP_RO_OSLO_021_23,23,23,59.903126,10.766876,4.0,55.6,66.19,380.2,484.6
RO_OSLO_021,DRV_101,STP_RO_OSLO_021_24,24,24,59.892417,10.762173,4.8,55.6,66.19,380.2,484.6
RO_OSLO_021,DRV_101,STP_RO_OSLO_021_25,25,26,59.949005,10.766246,4.7,55.6,66.19,380.2,484.6
RO_OSLO_021,DRV_101,STP_RO_OSLO_021_26,26,25,59.924105,10.744791,7.8,55.6,66.19,380.2,484.6
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_01,1,1,59.959671,10.695204,6.3,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_02,2,2,59.962028,10.72998,4.2,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_03,3,3,59.93826,10.683494,8.0,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_04,4,4,59.969921,10.706747,7.2,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_05,5,5,59.945558,10.711765,3.4,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_06,6,6,59.959617,10.682012,7.1,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_07,7,7,59.961222,10.716874,3.2,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_08,8,8,59.932488,10.690136,4.8,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_09,9,9,59.919559,10.730567,5.8,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_10,10,10,59.932632,10.698168,5.2,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_11,11,11,59.950336,10.70529,7.6,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_12,12,12,59.944119,10.733879,7.3,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_13,13,13,59.926811,10.730185,3.6,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_14,14,14,59.963348,10.697187,7.4,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_15,15,15,59.966384,10.722705,7.0,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_16,16,16,59.932582,10.679205,5.0,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_17,17,17,59.924712,10.716046,4.7,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_18,18,18,59.972837,10.712808,7.1,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_19,19,19,59.922252,10.72607,7.6,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_20,20,20,59.943524,10.710725,6.8,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_21,21,21,59.924791,10.704503,5.0,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_22,22,22,59.923083,10.696401,3.3,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_23,23,23,59.915849,10.682459,7.8,46.43,46.75,328.9,342.8
RO_OSLO_022,DRV_102,STP_RO_OSLO_022_24,24,24,59.947273,10.732299,5.2,46.43,46.75,328.9,342.8
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_01,1,1,59.954793,10.81853,4.8,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_02,2,2,59.97692,10.816243,4.0,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_03,3,3,59.966437,10.811453,6.8,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_04,4,4,59.990902,10.800218,5.2,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_05,5,5,59.963972,10.786855,6.9,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_06,6,6,59.969655,10.793043,6.5,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_07,7,7,59.990815,10.820368,4.1,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_08,8,8,59.967691,10.795625,3.9,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_09,9,9,59.993075,10.833258,6.6,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_10,10,10,60.001257,10.806665,6.3,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_11,11,11,59.974986,10.813907,5.4,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_12,12,12,59.964345,10.805602,7.8,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_13,13,13,59.968647,10.790405,5.1,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_14,14,14,60.001152,10.817306,6.4,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_15,15,15,59.965114,10.819514,4.6,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_16,16,16,60.00379,10.820135,4.0,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_17,17,17,59.957609,10.784935,4.9,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_18,18,18,59.969683,10.821142,5.5,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_19,19,19,59.969693,10.791331,3.6,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_20,20,20,60.005611,10.796986,6.3,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_21,21,21,60.002373,10.819222,7.3,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_22,22,22,59.977275,10.83975,3.7,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_23,23,23,59.959861,10.821898,7.7,36.11,39.24,282.5,286.0
RO_OSLO_023,DRV_103,STP_RO_OSLO_023_24,24,24,60.002265,10.786962,4.4,36.11,39.24,282.5,286.0
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_01,1,1,59.850862,10.788982,3.4,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_02,2,12,59.853028,10.790807,3.4,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_03,3,3,59.810775,10.843872,6.7,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_04,4,4,59.831243,10.804274,4.7,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_05,5,5,59.856527,10.826164,3.9,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_06,6,6,59.820495,10.792386,6.3,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_07,7,7,59.855911,10.802385,3.1,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_08,8,8,59.814979,10.844554,4.5,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_09,9,9,59.856202,10.823962,4.9,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_10,10,10,59.822389,10.793765,6.1,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_11,11,11,59.856526,10.825116,5.7,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_12,12,2,59.812565,10.844591,7.0,43.46,51.53,260.6,333.9
RO_OSLO_024,DRV_104,STP_RO_OSLO_024_13,13,13,59.827618,10.84528,6.0,43.46,51.53,260.6,333.9
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_01,1,1,59.957796,10.761435,3.5,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_02,2,2,59.973707,10.758528,4.9,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_03,3,3,59.960969,10.74195,7.6,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_04,4,4,59.991706,10.755286,3.1,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_05,5,5,60.010692,10.76581,4.6,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_06,6,6,60.003904,10.741029,5.7,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_07,7,7,59.989312,10.738787,7.9,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_08,8,8,59.996039,10.758992,3.9,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_09,9,9,59.954379,10.744726,6.8,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_10,10,10,59.967307,10.757896,6.6,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_11,11,11,59.957624,10.766641,3.5,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_12,12,12,60.009055,10.754827,3.8,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_13,13,13,59.971691,10.750328,6.8,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_14,14,14,59.995753,10.762239,3.5,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_15,15,15,59.960242,10.731148,5.9,49.66,50.28,303.5,308.5
RO_OSLO_025,DRV_105,STP_RO_OSLO_025_16,16,16,60.003776,10.751551,3.8,49.66,50.28,303.5,308.5
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_01,1,1,59.829483,10.729673,4.0,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_02,2,2,59.838698,10.725653,6.1,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_03,3,3,59.816675,10.702992,6.9,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_04,4,4,59.838647,10.681982,6.8,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_05,5,5,59.807512,10.726413,4.0,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_06,6,6,59.862877,10.703745,4.6,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_07,7,7,59.814326,10.700005,7.4,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_08,8,8,59.865173,10.703767,5.2,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_09,9,9,59.848717,10.73484,6.0,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_10,10,10,59.828885,10.706426,6.5,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_11,11,11,59.805586,10.718844,4.8,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_12,12,12,59.853045,10.687248,5.9,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_13,13,13,59.834251,10.720208,3.3,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_14,14,14,59.840192,10.715358,5.8,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_15,15,15,59.841602,10.722257,7.0,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_16,16,16,59.821582,10.731172,5.5,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_17,17,17,59.810017,10.685182,4.7,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_18,18,18,59.852487,10.724129,6.9,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_19,19,19,59.836429,10.708081,3.7,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_20,20,20,59.825085,10.70771,3.4,54.06,58.11,348.3,355.7
RO_OSLO_026,DRV_106,STP_RO_OSLO_026_21,21,21,59.81863,10.717562,6.7,54.06,58.11,348.3,355.7
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_01,1,1,59.975513,10.744674,6.9,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_02,2,2,59.9217,10.693548,4.1,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_03,3,3,59.929159,10.714041,7.6,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_04,4,4,59.949602,10.690915,4.4,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_05,5,5,59.923954,10.692288,4.4,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_06,6,6,59.937815,10.737339,7.9,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_07,7,7,59.943551,10.715844,7.2,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_08,8,8,59.937367,10.699494,7.3,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_09,9,9,59.924069,10.727293,5.8,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_10,10,10,59.942034,10.709022,6.9,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_11,11,11,59.926464,10.704318,6.7,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_12,12,12,59.954178,10.69779,7.4,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_13,13,13,59.944885,10.739783,6.9,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_14,14,14,59.958744,10.71978,7.9,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_15,15,20,59.929976,10.73362,4.0,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_16,16,15,59.941574,10.708633,7.7,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_17,17,17,59.97932,10.701092,3.1,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_18,18,18,59.964479,10.71519,3.4,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_19,19,19,59.962304,10.722817,7.9,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_20,20,16,59.934923,10.71435,5.7,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_21,21,21,59.968781,10.723041,6.1,31.94,38.28,253.7,322.0
RO_OSLO_027,DRV_107,STP_RO_OSLO_027_22,22,22,59.934847,10.740926,5.1,31.94,38.28,253.7,322.0
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_01,1,1,59.99427,10.810922,3.3,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_02,2,2,59.985962,10.82658,5.3,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_03,3,3,59.958329,10.825373,4.0,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_04,4,4,59.970729,10.788078,4.7,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_05,5,5,60.000617,10.809359,4.0,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_06,6,6,60.007882,10.830971,7.4,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_07,7,7,59.969539,10.80527,7.9,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_08,8,8,60.001532,10.779826,3.3,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_09,9,9,59.983048,10.832749,5.7,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_10,10,10,59.98508,10.784524,6.3,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_11,11,11,60.004538,10.801021,6.9,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_12,12,12,60.01308,10.790422,5.6,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_13,13,13,59.97244,10.825767,5.9,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_14,14,14,59.993287,10.826071,5.0,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_15,15,15,60.010117,10.810178,3.8,51.76,53.64,312.9,325.5
RO_OSLO_028,DRV_101,STP_RO_OSLO_028_16,16,16,59.996966,10.825792,4.6,51.76,53.64,312.9,325.5
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_01,1,1,59.863999,10.807571,6.7,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_02,2,2,59.911219,10.80454,7.0,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_03,3,3,59.920061,10.837162,3.6,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_04,4,4,59.90638,10.80493,7.9,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_05,5,5,59.891118,10.793096,6.6,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_06,6,6,59.881377,10.845575,7.9,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_07,7,7,59.901364,10.793539,6.4,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_08,8,8,59.867578,10.787512,7.1,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_09,9,9,59.874581,10.808491,7.9,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_10,10,10,59.882207,10.803539,7.6,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_11,11,11,59.868641,10.831325,7.9,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_12,12,12,59.916074,10.82485,4.6,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_13,13,13,59.877255,10.834905,7.4,31.75,33.41,212.9,226.2
RO_OSLO_029,DRV_102,STP_RO_OSLO_029_14,14,14,59.893522,10.80041,3.6,31.75,33.41,212.9,226.2
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_01,1,1,59.835619,10.735012,6.4,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_02,2,11,59.853628,10.687239,5.2,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_03,3,3,59.847623,10.732454,5.7,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_04,4,4,59.842826,10.739188,3.6,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_05,5,5,59.845355,10.683101,6.7,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_06,6,6,59.875087,10.697382,7.3,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_07,7,7,59.837535,10.735226,6.8,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_08,8,9,59.868296,10.68166,7.8,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_09,9,8,59.863602,10.698865,7.1,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_10,10,10,59.836893,10.732945,3.6,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_11,11,2,59.862223,10.713022,3.5,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_12,12,12,59.834516,10.681324,5.3,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_13,13,13,59.838078,10.716481,4.5,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_14,14,14,59.837997,10.725171,3.2,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_15,15,15,59.874176,10.731716,6.3,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_16,16,16,59.855595,10.734118,3.9,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_17,17,17,59.82474,10.69495,7.0,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_18,18,18,59.822082,10.715548,8.0,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_19,19,19,59.871344,10.711867,3.3,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_20,20,20,59.869884,10.716519,3.6,30.68,35.67,243.1,307.9
RO_OSLO_030,DRV_103,STP_RO_OSLO_030_21,21,21,59.825633,10.735157,6.3,30.68,35.67,243.1,307.9
